,NDB_No,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),FoodGroup
1169,5714,1.627500958,2.236905489,1.362711729,2.265593332,0.166184309,0,0,0,0.020054405,0.134733254,0.127388717,0.404353641,0.253910412,0.083070094,0.266968561,0.076020567,0.000476554,0.409267399,0,0.051535388,0.184576755,0.59086599,0.483687823,0.248146871,0.039549734,0.230870217,0.089671128,0.875126635,0.459337858,0.07129145,0.103872085,0,0,0,0,0.009930361,0.021040191,0.22734686,0,1.599223247,2.070059744,2.175708761,0.948393107,Poultry Products
1170,5715,1.28107204,2.437049665,2.334178,2.215007938,0.3900244,0,0,0,0.030081607,0.292512986,0.436761315,1.162516716,0.614299384,0.112890128,0.500566053,0.105687129,0.001429663,0.738142988,0,0.091177993,0.542194218,1.162359325,0.803413673,0.624720631,0.063279575,0.230870217,0.143473804,1.629842726,0.43578207,0.05367189,0.077575355,0,0,0,0,0.007723614,0.034190311,0.259824983,0,1.594213934,2.035341139,2.152575652,1.187627405,Poultry Products
1171,5716,2.459125349,0.69461802,1.948630291,0.251030018,0.308628003,0,0,0,0.050136012,0.209191105,0.400364539,0.79859844,0.600648286,0.092655105,0.9465249,0.152041133,0.000953108,0.77468472,0,0.101088645,0.692162832,1.07690439,0.901790857,0.785798424,0.047459681,0.230870217,0.107605353,1.625542349,0.447559964,0.01843277,0.02629673,0,0,0,0,0.004413494,0.049970454,0.129912492,0,0.167968534,0.172554435,0.213781832,0.674982482,Poultry Products
1172,5717,2.457500448,0.682844834,1.956227291,0.23332513,0.349326202,0,0,0,0.020054405,0.251738449,0.400364539,0.89463243,0.734429041,0.079875091,0.894951428,0.153895293,0.000953108,0.78564724,0,0.116945687,0.708313298,1.330901428,1.065752831,1.049182384,0.055369628,0.230870217,0.125539579,1.631992914,0.51116059,0.01707742,0.024981894,0,0,0,0,0.00662024,0.04734043,0.162390614,0,0.122415092,0.111129211,0.14398366,0.6664384,Poultry Products
1173,5718,2.280711207,0.747597361,2.561138351,0.131522024,0.488378379,0,0,0,0.065176815,0.097504329,0.545951644,1.288877229,0.679824651,0.253470288,0.452026314,0.11495793,0.001747365,1.103560309,0,0.075320951,0.479899564,2.529207791,0.737828883,1.517178675,0.055369628,0,0.125539579,1.500831428,0.186090722,0.002981772,0.00394451,0,0,0,0,0,0.015780143,0.097434369,0,0.092828836,0.092879687,0.105295529,0.589541661,Poultry Products
1174,5719,2.465299974,0.67695824,1.829927179,0.260514779,0.403590466,0.005500384,0,0.00753155,0.075204018,0.159552538,0.382166151,0.965394317,0.617029603,0.177855202,0.813040619,0.196540977,0.001588514,0.818534799,0,0.118927817,0.569880732,1.236621171,0.766522229,0.925108948,0.047459681,0.230870217,0.107605353,1.354618624,0.482893645,0.011656017,0.017092875,0,0,0,0,0,0.031560287,0.097434369,0,0.175952127,0.184572414,0.201218161,0.674982482,Poultry Products
1175,5720,2.280711207,0.747597361,2.561138351,0.131522024,0.488378379,0,0,0,0.065176815,0.097504329,0.545951644,1.288877229,0.679824651,0.253470288,0.452026314,0.11495793,0.001747365,1.103560309,0,0.075320951,0.479899564,2.529207791,0.737828883,1.517178675,0.047459681,0,0.107605353,1.500831428,0.400448389,0.002981772,0.00394451,0,0,0,0,0,0.015780143,0.097434369,0,0.092828836,0.092879687,0.105295529,0.589541661,Poultry Products
1176,5721,2.483498866,0.600432526,2.045492031,0.104964692,0.481595346,0.005133692,0,0.003765775,0.070190417,0.095731523,0.454959704,1.19284324,0.660713115,0.219390249,0.394385375,0.096416328,0.00111196,0.829497319,0,0.0654103,0.334545369,2.136158138,0.635352649,1.686963376,0.055369628,0.230870217,0.125539579,1.038540945,0.148401462,0.005421403,0.007889019,0,0,0,0,0,0.015780143,0.032478123,0,0.083905997,0.072849723,0.095523785,0.461380431,Poultry Products
1177,5722,2.176717535,0.935968349,2.387356994,0.39519839,0.400198949,0.016867845,0,0,0.020054405,0.28187615,0.418562927,1.010884101,0.808144967,0.110760126,0.988997171,0.174291055,0.000953108,1.07067275,0,0.099106515,0.745228649,1.485882671,0.983771844,1.053535838,0.063279575,0,0.143473804,2.231895448,0.383959337,0.005150333,0.007889019,0,0,0,0,0.001103373,0.018410167,0.097434369,0,0.316212897,0.342734949,0.382892834,0.991113517,Poultry Products
1178,5723,2.116921174,1.018380657,2.716876834,0.412270961,0.359500751,0,0,0,0.08523122,0.278330538,0.436761315,0.975503158,0.701666407,0.119280136,1.365180144,0.207665938,0.00111196,1.132793695,0,0.128838469,0.814444932,1.203902909,0.942781351,0.892458044,0.071189521,0,0.16140803,2.539372373,0.595961426,0.005421403,0.007889019,0,0,0,0,0.007723614,0.018410167,0.097434369,0,0.267215552,0.390213384,0.436138869,1.008201682,Poultry Products
1179,5724,2.465299974,0.67695824,1.829927179,0.260514779,0.403590466,0.005500384,0,0.00753155,0.075204018,0.159552538,0.382166151,0.965394317,0.617029603,0.177855202,0.813040619,0.196540977,0.001588514,0.818534799,0,0.118927817,0.569880732,1.236621171,0.766522229,0.925108948,0.047459681,0.230870217,0.107605353,1.354618624,0.482893645,0.011656017,0.017092875,0,0,0,0,0,0.031560287,0.097434369,0.253556273,0.175952127,0.184572414,0.201218161,0.674982482,Poultry Products
1180,5725,2.172492792,0.930081756,2.478520985,0.379390455,0.420548048,0,0,0,0.080217619,0.189690239,0.436761315,1.051319465,0.619759823,0.214065243,1.031469442,0.237332501,0.002700474,1.147410388,0,0.110999296,0.772915162,1.46952354,0.832107018,0.946876218,0.063279575,0,0.143473804,1.941620028,0.388670495,0.004879263,0.006574183,0,0,0,0,0,0.018410167,0.097434369,0,0.282869656,0.305790792,0.33144161,0.897128615,Poultry Products
1181,5726,2.465299974,0.67695824,1.829927179,0.260514779,0.403590466,0.005500384,0,0.00753155,0.075204018,0.159552538,0.382166151,0.965394317,0.617029603,0.177855202,0.813040619,0.196540977,0.001588514,0.818534799,0,0.118927817,0.569880732,1.236621171,0.766522229,0.925108948,0.047459681,0.230870217,0.107605353,1.354618624,0.482893645,0.011656017,0.017092875,0,0,0,0,0,0.031560287,0.097434369,0,0.175952127,0.184572414,0.201218161,0.674982482,Poultry Products
1182,5727,2.364556104,0.847669449,1.974270164,0.426814262,0.383241367,0.001100077,0,0.000753155,0.045122411,0.076230657,0.418562927,0.864305907,0.603378506,0.134190153,0.324609501,0.079728887,0.000794257,0.760068028,0,0.089195863,0.341466997,1.974073588,0.732910024,1.645605565,0.055369628,0,0.125539579,1.311614858,0.09422315,0.013553508,0.019722548,0,0,0,0,0.00331012,0.026300239,0.097434369,0,0.194110887,0.451045128,0.492575677,0.546821251,Poultry Products
1183,5728,2.172492792,0.930081756,2.478520985,0.379390455,0.420548048,0,0,0,0.080217619,0.189690239,0.436761315,1.051319465,0.619759823,0.214065243,1.031469442,0.237332501,0.002700474,1.147410388,0,0.110999296,0.772915162,1.46952354,0.832107018,0.946876218,0.063279575,0,0.143473804,1.941620028,0.388670495,0.004879263,0.006574183,0,0,0,0,0,0.018410167,0.097434369,0,0.282869656,0.305790792,0.33144161,0.897128615,Poultry Products
1184,5729,2.483498866,0.600432526,2.045492031,0.104964692,0.481595346,0.005133692,0,0.003765775,0.070190417,0.095731523,0.454959704,1.19284324,0.660713115,0.219390249,0.394385375,0.096416328,0.00111196,0.829497319,0,0.0654103,0.334545369,2.136158138,0.635352649,1.686963376,0.055369628,0.230870217,0.125539579,1.038540945,0.148401462,0.005421403,0.007889019,0,0,0,0,0,0.015780143,0.032478123,0,0.083905997,0.072849723,0.095523785,0.461380431,Poultry Products
1185,5730,2.280711207,0.747597361,2.561138351,0.131522024,0.488378379,0,0,0,0.065176815,0.097504329,0.545951644,1.288877229,0.679824651,0.253470288,0.452026314,0.11495793,0.001747365,1.103560309,0,0.075320951,0.479899564,2.529207791,0.737828883,1.517178675,0.071189521,0,0.16140803,1.500831428,0.400448389,0.002981772,0.00394451,0,0,0,0,0,0.015780143,0.097434369,0,0.092828836,0.092879687,0.105295529,0.589541661,Poultry Products
1186,5732,2.306709625,0.912421976,2.077779278,0.471076481,0.332368619,0,0,0,0.045122411,0.13650606,0.436761315,0.889578009,0.674364213,0.076680087,0.34887937,0.100124649,0.000953108,0.745451335,0,0.095142254,0.362231882,2.023366233,0.796855194,1.575950303,0.055369628,0,0.125539579,1.077244335,0.301514081,0.014637788,0.021037384,0,0,0,0,0.007723614,0.023670215,0.097434369,0,0.274886063,0.325078906,0.365742426,0.538277169,Poultry Products
1187,5733,2.099047262,0.965401316,2.75486183,0.337025187,0.423939565,0.001833461,0,0,0.075204018,0.182599016,0.527753256,1.268659547,0.797224089,0.121410138,0.476296183,0.11866625,0.000953108,1.088943616,0,0.083249472,0.459134679,2.499933557,0.840305117,1.717437553,0.071189521,0,0.16140803,0.141912427,0.412226282,0.008674245,0.013148365,0,0,0,0,0.00662024,0.018410167,0.097434369,0,0.2593885,0.291102152,0.340615084,0.674982482,Poultry Products
1188,5734,2.170217931,1.189091865,1.854617427,0.871965728,0.274712838,0.001833461,0,0.002259465,0.040108809,0.120550806,0.309372598,0.70256445,0.524202141,0.071355081,0.649219002,0.090853848,0.00111196,0.657751178,0,0.0654103,0.279172342,1.207562188,0.510741549,1.171079092,0.047459681,0,0.107605353,0.991236803,0.214357667,0.027107015,0.039445096,0,0,0,0,0,0.026300239,0.162390614,0,0.555564145,0.68858567,0.740259479,0.717702892,Poultry Products
1189,5735,1.8634366,1.383349447,2.729221958,0.840349857,0.373066817,0.004767,0,0,0.070190417,0.177280598,0.436761315,0.970448737,0.586997189,0.112890128,0.907086362,0.129791211,0.00111196,1.037785192,0,0.073338821,0.472977935,1.910574328,0.636992269,1.284268893,0.071189521,0,0.16140803,1.657795173,0.320358711,0.021685612,0.031556076,0,0,0,0,0,0.044710406,0.259824983,0,0.572314036,0.706983564,0.764987975,0.982569435,Poultry Products
1190,5736,2.384379898,0.830009668,1.895451297,0.432505118,0.298453454,0,0,0,0.045122411,0.202099881,0.382166151,0.763217496,0.567885653,0.091590104,0.885850227,0.146478653,0.000953108,0.741797162,0,0.097124384,0.646018643,1.033208289,0.864079603,0.737910432,0.047459681,0,0.107605353,1.558886512,0.447559964,0.023312033,0.03418575,0,0,0,0,0.005516867,0.04734043,0.162390614,0,0.296801809,0.34332843,0.390470922,0.700614728,Poultry Products
1191,5737,2.033401257,1.159658898,2.678891838,0.592481427,0.362892268,0,0,0,0.080217619,0.280103344,0.436761315,0.990666419,0.693475749,0.119280136,1.280235601,0.198395137,0.00111196,1.09259779,0,0.124874208,0.786758419,1.199813126,0.928844583,0.866337321,0.071189521,0,0.16140803,2.449064465,0.579472374,0.010300666,0.014463202,0,0,0,0,0.007723614,0.021040191,0.097434369,0,0.361140175,0.501194224,0.549211909,1.025289846,Poultry Products
1192,5738,2.433776892,0.64163868,2.24681251,0.093582979,0.352717718,0.005133692,0,0.003765775,0.055149613,0.129414836,0.509554868,1.015938522,0.660713115,0.120345137,0.388317908,0.129791211,0.001747365,0.829497319,0,0.083249472,0.334545369,2.136158138,0.635352649,1.769679,0.055369628,0.230870217,0.125539579,1.408373332,0.148401462,0.005421403,0.007889019,0,0,0,0,0,0.015780143,0.032478123,0,0.04524036,0.039169708,0.051451225,0.487012677,Poultry Products
1193,5739,2.205965755,0.818236482,2.861219819,0.131522024,0.413765015,0,0,0,0.045122411,0.125869224,0.582348421,1.162516716,0.679824651,0.10543512,0.521802188,0.11681209,0.001747365,1.103560309,0,0.06937456,0.472977935,2.529207791,0.737828883,1.756618638,0.079099468,0,0.179342255,2.240496201,0.447559964,0.002981772,0.00394451,0,0,0,0,0,0.015780143,0.097434369,0,0.092828836,0.092879687,0.105295529,0.683526564,Poultry Products
1194,5740,2.470174677,0.635752086,2.020801784,0.158079356,0.349326202,0.005500384,0,0.00753155,0.055149613,0.184371822,0.454959704,0.889578009,0.617029603,0.13206015,0.785737016,0.170582735,0.00222392,0.818534799,0,0.122892078,0.588338407,1.226073837,0.766522229,0.957759852,0.408139178,0.230870217,0.440394804,1.496531052,0.482893645,0.011656017,0.017092875,0,0,0,0,0,0.031560287,0.097434369,0,0.106917529,0.112167802,0.122246514,0.674982482,Poultry Products
1195,5741,2.119845996,0.97128791,2.631410593,0.381919724,0.37984985,0,0,0,0.08523122,0.253511255,0.49135648,1.071537147,0.619759823,0.110760126,1.064840512,0.235478341,0.002541622,1.147410388,0,0.118927817,0.86520354,1.438957795,0.832107018,0.953406398,0.071189521,0,0.16140803,2.059880384,0.388670495,0.004879263,0.006574183,0,0,0,0,0,0.018410167,0.097434369,0,0.282869656,0.305790792,0.33144161,1.093642502,Poultry Products
1196,5742,2.316459031,0.947741536,1.855567051,0.579202761,0.318802553,0,0,0,0.020054405,0.232237583,0.363967763,0.813761702,0.652522457,0.079875091,0.78877075,0.140916172,0.000953108,0.723526295,0,0.105052905,0.61833213,1.205194419,0.966555837,0.912048587,0.047459681,0.230870217,0.107605353,1.502981616,0.501738275,0.026293805,0.038130259,0,0,0,0,0.007723614,0.042080382,0.162390614,0,0.373506917,0.444220103,0.489384904,0.70915881,Poultry Products
1197,5743,2.116271214,1.077246591,2.274351632,0.600701553,0.373066817,0.015034383,0,0,0.020054405,0.265920896,0.382166151,0.945176635,0.745349919,0.107565122,0.910120096,0.165020254,0.000953108,0.997589286,0,0.093160124,0.685241204,1.387512632,0.928844583,0.96646676,0.063279575,0,0.143473804,2.081382267,0.393381652,0.012469227,0.018407711,0,0,0,0,0.002206747,0.018410167,0.097434369,0,0.463361473,0.533093797,0.588099463,0.991113517,Poultry Products
1198,5744,2.175092634,1.212638239,1.601067579,0.974401151,0.345934685,0.005500384,0,0.00753155,0.070190417,0.138278866,0.309372598,0.803652861,0.505090605,0.16720519,0.618881665,0.157603614,0.001429663,0.661405351,0,0.089195863,0.447598631,1.05193519,0.641911128,0.72485007,0.039549734,0.230870217,0.089671128,1.14605036,0.388670495,0.034154839,0.049963788,0,0,0,0,0,0.028930263,0.194868737,0,0.427357034,1.054911467,1.110788066,0.717702892,Poultry Products
1199,5745,2.018127186,1.206751646,2.450032238,0.718312594,0.481595346,0,0,0,0.075204018,0.120550806,0.527753256,1.273713968,0.68801531,0.252405287,0.461127515,0.11681209,0.002382771,1.023168499,0,0.06739243,0.49605003,2.296520675,0.741927933,1.301682708,0.047459681,0,0.107605353,1.522333311,0.395737231,0.019517051,0.028926403,0,0,0,0,0,0.023670215,0.162390614,0,0.501714028,0.613955506,0.655903402,0.743335138,Poultry Products
1200,5746,2.122770818,0.924195163,3.044497424,0.204870846,0.403590466,0,0,0,0.030081607,0.086867493,0.582348421,1.218115342,0.936465283,0.050055057,0.291238431,0.081583047,0.001906217,1.165681254,0,0.194248769,0.431448165,2.03412882,1.299398644,2.004765509,0.408139178,0.230870217,0.440394804,2.515720302,0.047111575,0.008945315,0.013148365,0,0,0,0,0,0.086790789,0,0.069749287,0.158106449,0.189171887,0.157743871,0.991113517,Poultry Products
1201,5747,2.149419197,0.888875602,2.90015444,0.200444624,0.451071697,0,0,0,0.025068006,0.079776269,0.618745197,1.304040491,1.067515818,0.055380063,0.273036029,0.077874727,0.001906217,1.037785192,0,0.212087941,0.491435611,2.611649203,1.401874878,2.518473066,0.408139178,0.230870217,0.440394804,2.395309758,0.049467154,0.008674245,0.013148365,0,0,0,0,0,0.142021291,0,0,0.15528871,0.179824571,0.15235944,0.888584533,Poultry Products
1202,5748,2.211490419,0.853556042,2.681740713,0.22826659,0.447680181,0,0,0,0.025068006,0.076230657,0.509554868,1.09680925,0.854558698,0.183180208,0.242698692,0.063041446,0.001747365,1.46897763,0,0.148659772,0.385303976,1.974504091,1.024762338,2.094011314,0.408139178,0.230870217,0.440394804,0.937401024,0.040044839,0.008403175,0.011833529,0,0,0,0,0,0.110461004,0,0.253556273,0.186753459,0.23383129,0.158142717,0.845864123,Poultry Products
1203,5749,2.162418406,0.871215822,2.80139345,0.214355607,0.569774775,0,0,0,0.030081607,0.076230657,0.564150032,1.258550706,1.146692183,0.22897526,0.24876616,0.063041446,0.001747365,1.549369441,0,0.156588293,0.523736543,2.382190862,1.217417657,2.141899306,0.408139178,0.230870217,0.440394804,2.315752791,0.047111575,0.008674245,0.013148365,0,0,0,0,0,0.086790789,0,0.253556273,0.158419531,0.196590393,0.142188849,0.905672697,Poultry Products
1204,6001,2.731458776,0.406174944,0.172831732,0.20613548,0.797006382,0.312421823,0.094508324,0.054227161,0.115312827,0.113459582,0.054595164,0.156687036,0.376770289,0.71248581,0.212361356,0.185416016,0.04765542,0.069429291,0.033550766,0.085231603,0.143046985,0.133456071,0.090179086,0.021767269,0.15028899,0,0.340750285,0.279524478,0.009422315,0.119541937,0.006574183,0,0.249704972,0,0.011764738,0.359699733,0.128871171,0,0.356856816,0.128363651,0.111277581,0.291158093,0.034176328,"Soups, Sauces, and Gravies"
1205,6002,2.448076022,0.535679999,0.458668826,0.0834659,1.051370121,0.565439496,1.606641508,0.1875356,0.175476041,0.265920896,0.600546809,0.379081538,0.682554871,1.033051174,0.333710702,0.556248049,0.079425701,0.569722712,0.00305007,0.083249472,0.089981168,0.088253208,0.131169579,0.152370886,0.52205649,0,1.183658885,0.333279185,0,0.120626217,0,0.314029382,0.2136148,0.097501789,0.419005678,0.039721443,0.094680861,0.188135755,0.029197376,0.053223953,0.071217652,0.081763574,0,"Soups, Sauces, and Gravies"
1206,6003,2.859825965,0.235463736,0.226010726,0.10053847,1.109025902,0.174545525,0,0.059499246,0,0.051411373,0.642330091,0.83469775,0.131050535,0.751890855,0.642374337,0.363385855,0.104548948,0.569722712,0,0.442279712,0.581964085,0.787330754,0.533687086,0.634583123,0.408139178,0.230870217,0.440394804,0.937401024,0.328007753,0.19945633,0.118032935,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.062146792,0.058902933,0.158342141,0.034176328,"Soups, Sauces, and Gravies"
1207,6004,2.280386227,0.759370548,0.55837944,0.279484302,0.871619746,0.6222768,1.393997779,0.225946506,0.300816071,0.271239314,0.600546809,0.49533321,1.023832306,0.715680814,0.233597491,0.556248049,0.079425701,0.233867085,0.018300418,0.128838469,0.057680236,0.090620977,0.057386691,0.067478535,0.189838724,0,0.430421413,0.574100274,0.007066736,0.17944844,0.001314837,0.463193339,0.327737776,0,5.38101028,0.009930361,0.22881208,0,0.038929835,0.178456784,0.240359575,0.271215758,0.017088164,"Soups, Sauces, and Gravies"
1208,6006,2.200116111,0.835896262,0.721714923,0.335760552,0.895360361,0.61420957,1.086845726,0.643425268,0.330897678,0.315559464,0.673340361,0.636856984,0.991069673,0.885016006,0.273036029,0.556248049,0.095310841,0.252137951,0.010675244,0.164516814,0.113053263,0.167896347,0.057386691,0.217672694,0.189838724,0,0.430421413,0.937401024,0.014133473,0.17944844,0,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.252031072,0.308609824,0.249279189,0.076896738,"Soups, Sauces, and Gravies"
1209,6007,2.555319495,0.559226372,0.492855322,0.221311099,0.515510511,0.409228585,1.086845726,0.643425268,0.160435238,0.235783195,0.345769375,0.29821081,0.47778841,0.426000484,0.133484281,0.296665626,0.046066906,0.252137951,0.027450627,0.118927817,0.138432566,0.150676209,0.032792395,0.108836347,0.094919362,0,0.215210706,0.937401024,0.007066736,0.440760066,0,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.214461222,0.23442477,0.077775107,0.076896738,"Soups, Sauces, and Gravies"
1210,6008,3.170182078,0.041206154,0.108257238,0.013910983,0.356109235,0.001466769,0,0,0.030081607,0.030137702,0.036396776,0.065707467,0.147431852,0.39618045,0,0,0.001588514,0.025579212,0,0.003964261,0.048451398,0.167896347,0.016396197,0.021767269,0.015819894,0,0.035868451,0.06235546,0.016489051,0,0,0,0,0,0,0,0,0,0,0.017219514,0.01335331,0.001994234,0,"Soups, Sauces, and Gravies"
1211,6009,2.743483045,0.394401757,0.365605586,0.155550086,0.719001502,0.262551673,0.141762486,0.155149934,0.060163214,0.156006926,0.090991941,0.187013559,0.215687339,0.695445791,0.373149239,0.203957618,0.034629605,0.215596219,0.004575104,0.109017166,0.108438844,0.182748716,0.131169579,0.065301808,0.118649202,0.119575345,0.071736902,0.301026361,0.03768926,0.054756171,0.001314837,0,0.117049206,0,7.698663716,0.004413494,0.26300239,0,0.025953223,0.142452345,0.146886407,0.077775107,0.034176328,"Soups, Sauces, and Gravies"
